,project_id,option_id,option_calculation_id,company_id,projects_name,facility_type_id,facility_type,industry_type_id,name,started_at,finished_at,tax_rate_source,finance_discount_rate,tax_exempt,active,area_count,area_count_sum,ave_annual_hours,max_kwh_cost,max_kwh_cost_simple,existing_lighting_count,total_watts_per_product,ave_lm70,total_solution_count,total_existing_quantity,total_proposed_quantity,total_replacement_count,total_fixture_watts,total_fixture_watt_hours,total_fixture_life_years,total_item_watts,sol_total_existing_count,total_product_count,energy_savings_per_year,total_savings_per_year,rebates,net_replacement_cost,payback,ROI,addresses_id,addressable_type,address_type,address,city,state,zip_code,latitude,longitude
291,264,911.0,528.0,20,Healthwise Parking Lot,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:09:03.551675,2020-03-22 05:09:06.211138,2.0,5,False,True,2,2.0,4198.0,0.05,,2,786.0,10000.0,2,39.0,39.0,39.0,51.0,5276886.0,19.056693663649355,1257.0,2,2,1756.6531,1756.6531,,1483.3493600000006,0.84,118.42477216560768,6771,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
292,265,215.0,32.0,115,Community Co-op ,10.0,Convenience Stores,2228.0,Runolfsson and Sons,2020-03-22 05:08:38.93269,2020-03-22 05:08:43.672228,2.0,5,False,True,8,162.0,3542.5,0.11,,8,239472.0,15333.333333333332,8,42.0,42.0,42.0,565.0,10064220.0,154.76793355784568,3289.0,8,8,1488.3396,1488.3396,,6008.3714285714295,4.04,24.771098419823765,690,Project,1,9 Central Ave N,Faribault,MN,55021,44.290665000000004,-93.26816600000001
293,265,215.0,32.0,115,Community Co-op ,10.0,Convenience Stores,2228.0,Runolfsson and Sons,2020-03-22 05:08:38.93269,2020-03-22 05:08:43.672228,2.0,5,False,True,8,162.0,3542.5,0.11,,8,239472.0,15333.333333333332,8,42.0,42.0,42.0,565.0,10064220.0,154.76793355784568,3289.0,8,8,1488.3396,1488.3396,,6008.3714285714295,4.04,24.771098419823765,1782,Company,1,5855 Kopetsky Drive  Suite G,Indianapolis,IN,46217,39.68026,-86.19225
294,265,215.0,32.0,115,Community Co-op ,10.0,Convenience Stores,2228.0,Runolfsson and Sons,2020-03-22 05:08:38.93269,2020-03-22 05:08:43.672228,2.0,5,False,True,8,162.0,3542.5,0.11,,8,239472.0,15333.333333333332,8,42.0,42.0,42.0,565.0,10064220.0,154.76793355784568,3289.0,8,8,1488.3396,1488.3396,,6008.3714285714295,4.04,24.771098419823765,6772,ProjectFinancingEstimate,1,1050 Lochend Dr,Darlington,SC,29532,34.281693,-79.85836
295,265,215.0,32.0,115,Community Co-op ,10.0,Convenience Stores,2228.0,Runolfsson and Sons,2020-03-22 05:08:38.93269,2020-03-22 05:08:43.672228,2.0,5,False,True,8,162.0,3542.5,0.11,,8,239472.0,15333.333333333332,8,42.0,42.0,42.0,565.0,10064220.0,154.76793355784568,3289.0,8,8,1488.3396,1488.3396,,6008.3714285714295,4.04,24.771098419823765,6773,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
296,266,217.0,377.0,115,Hanscom Motor Vehicle Office,43.0,Parking Lots,2228.0,Runolfsson and Sons,2020-03-22 05:07:57.156575,2020-03-22 05:07:59.784795,2.0,5,False,True,1,1.0,4380.0,0.11,,1,1080.0,10000.0,1,10.0,10.0,10.0,143.0,6263400.0,22.831050228310502,1430.0,1,1,4514.4659999999985,4514.4659999999985,,6027.272727272726,1.34,74.90064253393665,692,Project,1,1105 Division St West,Faribault,MN,55021,44.29018,-93.28564
297,266,217.0,377.0,115,Hanscom Motor Vehicle Office,43.0,Parking Lots,2228.0,Runolfsson and Sons,2020-03-22 05:07:57.156575,2020-03-22 05:07:59.784795,2.0,5,False,True,1,1.0,4380.0,0.11,,1,1080.0,10000.0,1,10.0,10.0,10.0,143.0,6263400.0,22.831050228310502,1430.0,1,1,4514.4659999999985,4514.4659999999985,,6027.272727272726,1.34,74.90064253393665,1792,Company,1,171 S. 122nd E. Ave,Tulsa,OK,74128,36.156240000000004,-95.84109000000001
298,266,217.0,377.0,115,Hanscom Motor Vehicle Office,43.0,Parking Lots,2228.0,Runolfsson and Sons,2020-03-22 05:07:57.156575,2020-03-22 05:07:59.784795,2.0,5,False,True,1,1.0,4380.0,0.11,,1,1080.0,10000.0,1,10.0,10.0,10.0,143.0,6263400.0,22.831050228310502,1430.0,1,1,4514.4659999999985,4514.4659999999985,,6027.272727272726,1.34,74.90064253393665,6774,ProjectFinancingEstimate,1,Route 3 Main Plant,Batesville,AR,72501,35.768738,-91.652336
299,266,217.0,377.0,115,Hanscom Motor Vehicle Office,43.0,Parking Lots,2228.0,Runolfsson and Sons,2020-03-22 05:07:57.156575,2020-03-22 05:07:59.784795,2.0,5,False,True,1,1.0,4380.0,0.11,,1,1080.0,10000.0,1,10.0,10.0,10.0,143.0,6263400.0,22.831050228310502,1430.0,1,1,4514.4659999999985,4514.4659999999985,,6027.272727272726,1.34,74.90064253393665,6775,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
300,267,222.0,1365.0,115,Acellus Acadamy,,,2228.0,Runolfsson and Sons,2020-03-22 05:09:06.296295,2020-03-22 05:09:10.822412,2.0,5,False,True,6,120.0,2848.0,10.0,,6,77400.0,11666.666666666668,6,4560.0,4560.0,2600.0,206.0,118032512.0,143.96067415730337,41444.0,7,7,15640.6464,15640.6464,,21751.588000000003,1.39,71.90576798346859,1796,Company,1,"1125 Sanctuary Parkway, Suite 120",Alpharetta,GA,30009,34.048264,-84.31222
301,267,222.0,1365.0,115,Acellus Acadamy,,,2228.0,Runolfsson and Sons,2020-03-22 05:09:06.296295,2020-03-22 05:09:10.822412,2.0,5,False,True,6,120.0,2848.0,10.0,,6,77400.0,11666.666666666668,6,4560.0,4560.0,2600.0,206.0,118032512.0,143.96067415730337,41444.0,7,7,15640.6464,15640.6464,,21751.588000000003,1.39,71.90576798346859,6777,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
302,268,225.0,771.0,15,Big Industrial - Mexico Missouri ,62.0,Warehouse (Not Refrigerated),,"Anderson, Shields and Hyatt",2020-03-22 06:16:24.309688,2020-03-22 06:16:25.808903,2.0,5,False,True,2,36.0,2846.666666666666,10.0,,2,32148.0,10000.0,2,440.0,440.0,440.0,150.0,137280000.0,24.038461538461537,66000.0,2,2,28188.160000000003,28188.160000000003,,172242.4,6.11,16.365401318142347,1836,Company,1,15933 Clayton Rd Suite 110,St. Louis,MO,63011,38.606770000000004,-90.58736
303,268,225.0,771.0,15,Big Industrial - Mexico Missouri ,62.0,Warehouse (Not Refrigerated),,"Anderson, Shields and Hyatt",2020-03-22 06:16:24.309688,2020-03-22 06:16:25.808903,2.0,5,False,True,2,36.0,2846.666666666666,10.0,,2,32148.0,10000.0,2,440.0,440.0,440.0,150.0,137280000.0,24.038461538461537,66000.0,2,2,28188.160000000003,28188.160000000003,,172242.4,6.11,16.365401318142347,6779,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
304,269,227.0,770.0,15,McDonald's - Chris Habiger - Mound City,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:16:25.868926,2020-03-22 06:16:28.259943,2.0,5,False,True,2,2.0,4380.0,0.1,,2,3076.0,10000.0,2,19.0,19.0,19.0,300.0,24966000.0,11.415525114155251,5700.0,2,2,6491.16,6491.159999999997,,7897.584597274998,1.22,82.19171216272531,697,Project,1,809 State St,Mound City,MO,64470,40.133015,-95.23357
305,269,227.0,770.0,15,McDonald's - Chris Habiger - Mound City,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:16:25.868926,2020-03-22 06:16:28.259943,2.0,5,False,True,2,2.0,4380.0,0.1,,2,3076.0,10000.0,2,19.0,19.0,19.0,300.0,24966000.0,11.415525114155251,5700.0,2,2,6491.16,6491.159999999997,,7897.584597274998,1.22,82.19171216272531,6781,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
306,270,228.0,1369.0,129,Maco Mfg,34.0,Manufacturing Facility,2249.0,"Jacobs, Sipes and O'Keefe",2020-03-22 05:07:36.342177,2020-03-22 05:07:46.448807,2.0,5,False,True,12,84.0,2080.0,0.058,,12,204372.0,21666.666666666668,12,385.0,385.0,141.0,5440.0,49857600.0,769.2307692307694,23970.0,32,32,1788.72928,1788.72928,,66107.49789999999,,2.7057888088667177,698,Project,1,2204 N General Bruce Dr,Temple,TX,76504,31.122932000000002,-97.35185
307,270,228.0,1369.0,129,Maco Mfg,34.0,Manufacturing Facility,2249.0,"Jacobs, Sipes and O'Keefe",2020-03-22 05:07:36.342177,2020-03-22 05:07:46.448807,2.0,5,False,True,12,84.0,2080.0,0.058,,12,204372.0,21666.666666666668,12,385.0,385.0,141.0,5440.0,49857600.0,769.2307692307694,23970.0,32,32,1788.72928,1788.72928,,66107.49789999999,,2.7057888088667177,6782,ProjectFinancingEstimate,1,5192 Southridge Pkwy			,Atlanta,GA,30349,33.61521,-84.42115
308,270,228.0,1369.0,129,Maco Mfg,34.0,Manufacturing Facility,2249.0,"Jacobs, Sipes and O'Keefe",2020-03-22 05:07:36.342177,2020-03-22 05:07:46.448807,2.0,5,False,True,12,84.0,2080.0,0.058,,12,204372.0,21666.666666666668,12,385.0,385.0,141.0,5440.0,49857600.0,769.2307692307694,23970.0,32,32,1788.72928,1788.72928,,66107.49789999999,,2.7057888088667177,6783,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
309,271,229.0,767.0,15,McDonald's - Chris Habiger - Interstate,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:16:32.831814,2020-03-22 06:16:35.06669,2.0,5,False,True,1,1.0,4380.0,0.1,,1,1080.0,10000.0,1,7.0,7.0,7.0,300.0,9198000.0,11.415525114155251,2100.0,1,1,2391.4800000000005,2391.4800000000005,,2909.636430575001,1.22,82.19171216272534,699,Project,1,4219 SE U.S. Hwy 169,St. Joseph ,MO,64503,39.724827000000005,-94.78985
310,271,229.0,767.0,15,McDonald's - Chris Habiger - Interstate,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:16:32.831814,2020-03-22 06:16:35.06669,2.0,5,False,True,1,1.0,4380.0,0.1,,1,1080.0,10000.0,1,7.0,7.0,7.0,300.0,9198000.0,11.415525114155251,2100.0,1,1,2391.4800000000005,2391.4800000000005,,2909.636430575001,1.22,82.19171216272534,6784,ProjectFinancingEstimate,1,5192 Southridge Pkwy #100					,Atlanta,GA,30349,33.61521,-84.42115
311,271,229.0,767.0,15,McDonald's - Chris Habiger - Interstate,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:16:32.831814,2020-03-22 06:16:35.06669,2.0,5,False,True,1,1.0,4380.0,0.1,,1,1080.0,10000.0,1,7.0,7.0,7.0,300.0,9198000.0,11.415525114155251,2100.0,1,1,2391.4800000000005,2391.4800000000005,,2909.636430575001,1.22,82.19171216272534,6785,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
312,272,230.0,248.0,115,Pro-Label,34.0,Manufacturing Facility,2228.0,Runolfsson and Sons,2020-03-22 05:07:54.45569,2020-03-22 05:07:57.061323,2.0,5,False,True,1,6.0,6240.0,0.15,,1,1344.0,24000.0,1,250.0,250.0,250.0,174.0,316680000.0,6.868131868131868,43500.0,1,1,13650.0,13650.0,,18850.0,1.38,72.41379310344827,701,Project,1,2915 N Progress Dr. ,Appleton,WI,54911,44.289745,-88.36171
313,272,230.0,248.0,115,Pro-Label,34.0,Manufacturing Facility,2228.0,Runolfsson and Sons,2020-03-22 05:07:54.45569,2020-03-22 05:07:57.061323,2.0,5,False,True,1,6.0,6240.0,0.15,,1,1344.0,24000.0,1,250.0,250.0,250.0,174.0,316680000.0,6.868131868131868,43500.0,1,1,13650.0,13650.0,,18850.0,1.38,72.41379310344827,6786,ProjectFinancingEstimate,1,1601 E. Olympic Blvd #315,Los Angeles,CA,90021,34.02923,-118.24056000000002
314,272,230.0,248.0,115,Pro-Label,34.0,Manufacturing Facility,2228.0,Runolfsson and Sons,2020-03-22 05:07:54.45569,2020-03-22 05:07:57.061323,2.0,5,False,True,1,6.0,6240.0,0.15,,1,1344.0,24000.0,1,250.0,250.0,250.0,174.0,316680000.0,6.868131868131868,43500.0,1,1,13650.0,13650.0,,18850.0,1.38,72.41379310344827,6787,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
315,273,232.0,122.0,20,Dave's Bestway Automotive,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 04:06:40.235801,2020-03-22 04:06:44.545808,2.0,5,False,True,8,32.0,5810.0,0.05,,8,22112.0,19500.0,8,41.0,81.0,81.0,76.0,3433280.0,65.75502123447329,1153.0,8,16,297.6380000000001,297.6380000000001,,1027.2836799999998,3.45,28.973301707664643,704,Project,1,1215 S Main St,Bellevue,ID,83313,43.453568,-114.25555
316,273,232.0,122.0,20,Dave's Bestway Automotive,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 04:06:40.235801,2020-03-22 04:06:44.545808,2.0,5,False,True,8,32.0,5810.0,0.05,,8,22112.0,19500.0,8,41.0,81.0,81.0,76.0,3433280.0,65.75502123447329,1153.0,8,16,297.6380000000001,297.6380000000001,,1027.2836799999998,3.45,28.973301707664643,6788,ProjectFinancingEstimate,1,6700 Midland Industrial Drive,Shelbyville,KY,40065,38.226690000000005,-85.255554
317,273,232.0,122.0,20,Dave's Bestway Automotive,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 04:06:40.235801,2020-03-22 04:06:44.545808,2.0,5,False,True,8,32.0,5810.0,0.05,,8,22112.0,19500.0,8,41.0,81.0,81.0,76.0,3433280.0,65.75502123447329,1153.0,8,16,297.6380000000001,297.6380000000001,,1027.2836799999998,3.45,28.973301707664643,6789,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
318,274,233.0,447.0,20,Byron's Welding,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:07:34.08918,2020-03-22 05:07:36.201767,2.0,5,False,True,2,2.0,2600.0,0.05,,2,300.0,24000.0,2,19.0,62.0,62.0,29.0,2381600.0,38.46153846153846,916.0,2,6,78.52,78.52,,717.8560000000003,,10.938126866669633,706,Project,1,1141 Airport Way,Hailey,ID,83333,43.509956,-114.30508400000001
319,274,233.0,447.0,20,Byron's Welding,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:07:34.08918,2020-03-22 05:07:36.201767,2.0,5,False,True,2,2.0,2600.0,0.05,,2,300.0,24000.0,2,19.0,62.0,62.0,29.0,2381600.0,38.46153846153846,916.0,2,6,78.52,78.52,,717.8560000000003,,10.938126866669633,6790,ProjectFinancingEstimate,1,6910 Preston Hwy,Louisville,KY,40259,38.151367,-85.696465
320,274,233.0,447.0,20,Byron's Welding,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:07:34.08918,2020-03-22 05:07:36.201767,2.0,5,False,True,2,2.0,2600.0,0.05,,2,300.0,24000.0,2,19.0,62.0,62.0,29.0,2381600.0,38.46153846153846,916.0,2,6,78.52,78.52,,717.8560000000003,,10.938126866669633,6791,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
321,274,233.0,447.0,20,Byron's Welding,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:07:34.08918,2020-03-22 05:07:36.201767,2.0,5,False,True,2,2.0,2600.0,0.05,,2,300.0,24000.0,2,19.0,62.0,62.0,29.0,2381600.0,38.46153846153846,916.0,2,6,78.52,78.52,,717.8560000000003,,10.938126866669633,1934,Company,1,4209 Gateway Dr Ste 200,Colleyville,TX,76034,32.883812,-97.10167
322,276,235.0,1370.0,110,The Emerson Apartments/ Interior Apartment LED Retrofit,,,2251.0,"Trantow, Swift and Barrows",2020-03-22 05:07:30.043951,2020-03-22 05:07:33.935912,2.0,5,False,True,2,4.0,2555.0,0.07,,2,292.0,10500.0,2,6560.0,6560.0,6560.0,19.0,158180050.0,39.13894324853229,61910.0,2,2,28304.801,28304.801,,84994.706625,3.0,33.301839754423646,1961,Company,1,171 S. 122nd East Avenue,Tulsa,OK,74128,36.156240000000004,-95.84109000000001
323,276,235.0,1370.0,110,The Emerson Apartments/ Interior Apartment LED Retrofit,,,2251.0,"Trantow, Swift and Barrows",2020-03-22 05:07:30.043951,2020-03-22 05:07:33.935912,2.0,5,False,True,2,4.0,2555.0,0.07,,2,292.0,10500.0,2,6560.0,6560.0,6560.0,19.0,158180050.0,39.13894324853229,61910.0,2,2,28304.801,28304.801,,84994.706625,3.0,33.301839754423646,6796,ProjectFinancingEstimate,1,7601 North East 38th Street,Kansas City,MO,64161,39.16278,-94.49324
324,276,235.0,1370.0,110,The Emerson Apartments/ Interior Apartment LED Retrofit,,,2251.0,"Trantow, Swift and Barrows",2020-03-22 05:07:30.043951,2020-03-22 05:07:33.935912,2.0,5,False,True,2,4.0,2555.0,0.07,,2,292.0,10500.0,2,6560.0,6560.0,6560.0,19.0,158180050.0,39.13894324853229,61910.0,2,2,28304.801,28304.801,,84994.706625,3.0,33.301839754423646,6797,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
325,277,236.0,1373.0,15,The Roasterie,,,,"Anderson, Shields and Hyatt",2020-03-22 05:43:25.108763,2020-03-22 05:43:30.475089,2.0,5,False,True,9,45.0,3120.0,0.1,,9,61290.0,20000.0,9,154.0,137.0,127.0,850.0,20017920.0,160.25641025641025,6416.0,76,59,2380.56,2380.56,,5048.00546515,2.12,47.158427549944456,2083,Company,1, 3402 Service St,Charlotte,NC,28206,35.26639,-80.820045
326,277,236.0,1373.0,15,The Roasterie,,,,"Anderson, Shields and Hyatt",2020-03-22 05:43:25.108763,2020-03-22 05:43:30.475089,2.0,5,False,True,9,45.0,3120.0,0.1,,9,61290.0,20000.0,9,154.0,137.0,127.0,850.0,20017920.0,160.25641025641025,6416.0,76,59,2380.56,2380.56,,5048.00546515,2.12,47.158427549944456,6801,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
327,278,254.0,1360.0,157,Virden Junior High,54.0,Schools (Jr./Sr. High),2251.0,Conn Inc,2020-03-22 05:09:35.098113,2020-03-22 05:09:38.542963,2.0,5,False,True,7,98.0,3230.0,0.078,,7,102802.0,13428.571428571428,7,1209.0,1209.0,1209.0,191.0,41521680.0,118.98489638215669,19493.5,1258,1261,4529.1168,4529.1168,,14343.45,3.17,31.57620237808895,1140,Contact,1,2501 35th Ave. ,Greeley,CO,80634,40.395493,-104.735855
328,278,254.0,1360.0,157,Virden Junior High,54.0,Schools (Jr./Sr. High),2251.0,Conn Inc,2020-03-22 05:09:35.098113,2020-03-22 05:09:38.542963,2.0,5,False,True,7,98.0,3230.0,0.078,,7,102802.0,13428.571428571428,7,1209.0,1209.0,1209.0,191.0,41521680.0,118.98489638215669,19493.5,1258,1261,4529.1168,4529.1168,,14343.45,3.17,31.57620237808895,6802,ProjectFinancingEstimate,1,Miami Marquis,Miami,FL,33101,25.925062,-80.17048
329,278,254.0,1360.0,157,Virden Junior High,54.0,Schools (Jr./Sr. High),2251.0,Conn Inc,2020-03-22 05:09:35.098113,2020-03-22 05:09:38.542963,2.0,5,False,True,7,98.0,3230.0,0.078,,7,102802.0,13428.571428571428,7,1209.0,1209.0,1209.0,191.0,41521680.0,118.98489638215669,19493.5,1258,1261,4529.1168,4529.1168,,14343.45,3.17,31.57620237808895,6803,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
330,279,239.0,772.0,15,Brookside Wine & Spirits,,,,"Anderson, Shields and Hyatt",2020-03-22 06:13:39.000269,2020-03-22 06:13:42.685197,2.0,5,False,True,3,18.0,4874.666666666665,0.1,,3,11952.0,19333.33333333333,3,24.0,24.0,24.0,250.0,7724000.0,31.03875902310345,1600.0,24,24,1134.8288000000002,1134.8288000000002,,7040.056000000001,6.2,16.11959904864393,715,Project,1,600 East 63rd,Kansas City,MO,64110,39.013836,-94.58114
331,279,239.0,772.0,15,Brookside Wine & Spirits,,,,"Anderson, Shields and Hyatt",2020-03-22 06:13:39.000269,2020-03-22 06:13:42.685197,2.0,5,False,True,3,18.0,4874.666666666665,0.1,,3,11952.0,19333.33333333333,3,24.0,24.0,24.0,250.0,7724000.0,31.03875902310345,1600.0,24,24,1134.8288000000002,1134.8288000000002,,7040.056000000001,6.2,16.11959904864393,6806,ProjectFinancingEstimate,1,1066 E Aurora Rd,Macedonia,OH,44056,41.313583,-81.50119000000001
332,279,239.0,772.0,15,Brookside Wine & Spirits,,,,"Anderson, Shields and Hyatt",2020-03-22 06:13:39.000269,2020-03-22 06:13:42.685197,2.0,5,False,True,3,18.0,4874.666666666665,0.1,,3,11952.0,19333.33333333333,3,24.0,24.0,24.0,250.0,7724000.0,31.03875902310345,1600.0,24,24,1134.8288000000002,1134.8288000000002,,7040.056000000001,6.2,16.11959904864393,6807,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
333,283,238.0,776.0,15,Big Industrial - Hattiesburg MS Interior,62.0,Warehouse (Not Refrigerated),,"Anderson, Shields and Hyatt",2020-03-22 02:22:42.513908,2020-03-22 02:22:45.868854,2.0,5,False,True,2,40.0,4660.0,0.1118,,2,61520.0,10000.0,2,1108.0,1108.0,554.0,600.0,821028000.0,20.242914979757085,166200.0,3,3,238656.41904,238656.41904,,368776.11817125,1.55,64.71580107288136,724,Project,1,95 W L Runnels Ind Dr #600,Hattiesburg ,MS,39401,31.265085,-89.26256
334,283,238.0,776.0,15,Big Industrial - Hattiesburg MS Interior,62.0,Warehouse (Not Refrigerated),,"Anderson, Shields and Hyatt",2020-03-22 02:22:42.513908,2020-03-22 02:22:45.868854,2.0,5,False,True,2,40.0,4660.0,0.1118,,2,61520.0,10000.0,2,1108.0,1108.0,554.0,600.0,821028000.0,20.242914979757085,166200.0,3,3,238656.41904,238656.41904,,368776.11817125,1.55,64.71580107288136,2517,Company,1,9601 Variel Ave,Chatsworth,CA,91311,34.245255,-118.59296
335,283,238.0,776.0,15,Big Industrial - Hattiesburg MS Interior,62.0,Warehouse (Not Refrigerated),,"Anderson, Shields and Hyatt",2020-03-22 02:22:42.513908,2020-03-22 02:22:45.868854,2.0,5,False,True,2,40.0,4660.0,0.1118,,2,61520.0,10000.0,2,1108.0,1108.0,554.0,600.0,821028000.0,20.242914979757085,166200.0,3,3,238656.41904,238656.41904,,368776.11817125,1.55,64.71580107288136,6817,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
336,284,243.0,1374.0,152,Fat Shakes_266,,,2239.0,Tillman and Sons,2020-03-22 05:43:18.650046,2020-03-22 05:43:24.952659,2.0,5,False,True,2,4.0,1872.0,0.12,,2,752.0,24000.0,2,20.0,25.0,25.0,74.0,2721888.0,0.07478632478632477,1454.0,20,25,199.9296,199.9296,,1118.1999999999996,,17.87959220175282,6819,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
337,287,240.0,680.0,152,Spice Shakes_58,62.0,Warehouse (Not Refrigerated),2239.0,Tillman and Sons,2020-03-22 06:22:16.647404,2020-03-22 06:22:18.460943,2.0,5,False,True,3,3.0,2600.0,0.12,,3,2424.0,19333.33333333333,3,24.0,24.0,24.0,228.0,7113600.0,0.05384615384615385,2736.0,18,18,1535.04,1535.04,,1967.30769228,,78.02744868145024,733,Project,1,4046 US 89,Choteau ,MT,59442,47.803047,-112.17557
338,287,240.0,680.0,152,Spice Shakes_58,62.0,Warehouse (Not Refrigerated),2239.0,Tillman and Sons,2020-03-22 06:22:16.647404,2020-03-22 06:22:18.460943,2.0,5,False,True,3,3.0,2600.0,0.12,,3,2424.0,19333.33333333333,3,24.0,24.0,24.0,228.0,7113600.0,0.05384615384615385,2736.0,18,18,1535.04,1535.04,,1967.30769228,,78.02744868145024,6824,ProjectFinancingEstimate,1,"7201 National Turnpike, Suite 100",Louisville,KY,40214,38.144172999999995,-85.75519
339,287,240.0,680.0,152,Spice Shakes_58,62.0,Warehouse (Not Refrigerated),2239.0,Tillman and Sons,2020-03-22 06:22:16.647404,2020-03-22 06:22:18.460943,2.0,5,False,True,3,3.0,2600.0,0.12,,3,2424.0,19333.33333333333,3,24.0,24.0,24.0,228.0,7113600.0,0.05384615384615385,2736.0,18,18,1535.04,1535.04,,1967.30769228,,78.02744868145024,6825,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
340,288,241.0,743.0,15,Profile Cabinet - 2 Bar 60 Watt,62.0,Warehouse (Not Refrigerated),,"Anderson, Shields and Hyatt",2020-03-22 06:22:41.518013,2020-03-22 06:22:44.475441,2.0,5,False,True,3,60.0,3477.0,0.1,,3,38220.0,24000.0,3,7995.0,7949.0,2375.0,600.0,376988040.0,271.95027195027194,146460.0,96,50,47243.9682,47243.9682,,390807.2699302,8.27,12.088815084846807,734,Project,1,7400 E 12th ,Kansas City,MO,64126,39.09734,-94.49586
341,288,241.0,743.0,15,Profile Cabinet - 2 Bar 60 Watt,62.0,Warehouse (Not Refrigerated),,"Anderson, Shields and Hyatt",2020-03-22 06:22:41.518013,2020-03-22 06:22:44.475441,2.0,5,False,True,3,60.0,3477.0,0.1,,3,38220.0,24000.0,3,7995.0,7949.0,2375.0,600.0,376988040.0,271.95027195027194,146460.0,96,50,47243.9682,47243.9682,,390807.2699302,8.27,12.088815084846807,2659,Company,1,4275 N. Thanksgiving Way.,Lehi,UT,84043,40.439453,-111.90057
342,288,241.0,743.0,15,Profile Cabinet - 2 Bar 60 Watt,62.0,Warehouse (Not Refrigerated),,"Anderson, Shields and Hyatt",2020-03-22 06:22:41.518013,2020-03-22 06:22:44.475441,2.0,5,False,True,3,60.0,3477.0,0.1,,3,38220.0,24000.0,3,7995.0,7949.0,2375.0,600.0,376988040.0,271.95027195027194,146460.0,96,50,47243.9682,47243.9682,,390807.2699302,8.27,12.088815084846807,6829,ProjectFinancingEstimate,1,1015 E 236th St,carson,CA,90745,33.811676,-118.25533
343,288,241.0,743.0,15,Profile Cabinet - 2 Bar 60 Watt,62.0,Warehouse (Not Refrigerated),,"Anderson, Shields and Hyatt",2020-03-22 06:22:41.518013,2020-03-22 06:22:44.475441,2.0,5,False,True,3,60.0,3477.0,0.1,,3,38220.0,24000.0,3,7995.0,7949.0,2375.0,600.0,376988040.0,271.95027195027194,146460.0,96,50,47243.9682,47243.9682,,390807.2699302,8.27,12.088815084846807,6830,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
344,289,242.0,1314.0,19,Ben Kline - Incentives Project,54.0,Schools (Jr./Sr. High),2336.0,"Blanda, Stiedemann and Kiehn",2020-03-22 05:20:32.705616,2020-03-22 05:20:37.155507,2.0,5,False,True,4,40.0,4380.0,0.09,,4,18944.0,13000.0,4,63.0,63.0,63.0,126.0,6327640.0,77.05479452054793,2167.0,4,4,2759.1372,2759.1372,,7045.530500000003,2.55,39.16152516833189,6832,ProjectFinancingEstimate,5,826 Creighton Rd.,Pensacola,FL,32504,30.496209999999998,-87.21975
